"node-side-sumcalls-calls","en","Open"
"node-side-sumcalls-campaigns","en","Active"
"node-side-sumcalls-header","en","Cloud<br />fund"
"node-side-sumcalls-rest","en","Remain to distribute"
"node-side-summary-active","en","Active"
"node-side-summary-amount","en","Money collected"
"node-side-summary-investors","en","Backers"
"node-side-summary-success","en","Success"
"node-side-summary-supporters","en","Backers"
"oauth-confirm-user","en","Connect with existing user"
"oauth-facebook-access-denied","en","Facebook access denied"
"oauth-goteo-openid-sync-password","en","You're trying to connect an existing SiteName account with an external provider. That will allow you to access SiteName with a single click.<br>This time you must provide your SiteName account password in order to confirm your identity."
"oauth-goteo-user-not-exists","en","That user does not exist in SiteName"
"oauth-goteo-user-password-exists","en","That user already exists in SiteName"
"oauth-import-about","en","About you"
"oauth-import-facebook","en","Link to your Facebook account"
"oauth-import-location","en","Place of residence"
"oauth-import-name","en","Name"
"oauth-import-twitter","en","Link to your Twitter account"
"oauth-import-website","en","Your websites"
"oauth-linkedin-access-denied","en","Linkedin access denied"
"oauth-login-imported-data","en","This data is also being imported, you can change it once authenticated:"
"oauth-login-welcome-from","en","Welcome to SiteName. Please check your username and email to finish the process. In case we could not import the email address (or if you change it for another) an email will be sent with an activation link for validation."
"oauth-openid-access-denied","en","Open ID access denied"
"oauth-openid-email-required","en","Open ID provider wants your email address before you can continue!"
"oauth-openid-not-logged","en","User disconnected from Open ID"
"oauth-token-request-error","en","There has been an error when getting data from provider"
"oauth-twitter-access-denied","en","Twitter access denied"
"oauth-unknown-provider","en","Session can't be started with this provider"
"open-banner-header","en","<div class=""modpo-open"">OPEN</div><div class=""modpo-percent"">100&#37; OPEN</div><div class=""modpo-whyopen"">%s</div>"
"overview-field-about","en","Main features"
"overview-field-categories","en","Categories"
"overview-field-currently","en","Current status"
"overview-field-description","en","Brief description"
"overview-field-goal","en","Goals of the crowdfunding campaign"
"overview-field-image_gallery","en","Current images"
"overview-field-image_upload","en","Upload an image"
"overview-field-keywords","en","Key words for the project"
"overview-field-lang","en","Original language"
"overview-field-media","en","Video introduction"
"overview-field-media_preview","en","Preview"
"overview-field-motivation","en","Why this is important"
"overview-field-name","en","Project title"
"overview-field-options-currently_avanzado","en","Advanced"
"overview-field-options-currently_finalizado","en","Finished"
"overview-field-options-currently_inicial","en","Starting"
"overview-field-options-currently_medio","en","Midway"
"overview-field-options-scope_local","en","Local"
"overview-field-options-scope_nacional","en","National"
"overview-field-options-scope_regional","en","Regional"
"overview-field-project_location","en","Location"
"overview-field-related","en","Team and experience"
"overview-field-scope","en","Project reach"
"overview-field-subtitle","en","Summary"
"overview-field-usubs","en","Publish with Universal Subtitles"
"overview-field-video","en","Additional video about motivation"
"overview-fields-images-title","en","Images from the project"
"overview-main-header","en","Project description"
"personal-field-address","en","Address"
"personal-field-contract_birthdate","en","Date of birth"
"personal-field-contract_data","en","Information about the project leader"
"personal-field-contract_email","en","Email linked to the project"
"personal-field-contract_entity","en","Project promoter"
"personal-field-contract_entity-entity","en","Legal entity (associations, foundations, businesses, etc.)"
"personal-field-contract_entity-person","en","Person"
"personal-field-contract_name","en","First and last names"
"personal-field-contract_nif","en","NIF / NIE / VAT number"
"personal-field-country","en","Country"
"personal-field-entity_cif","en","Organization's Business ID Number (CIF)"
"personal-field-entity_name","en","Official name of the organization"
"personal-field-entity_office","en","Position in the organization"
"personal-field-main_address","en","Legal address"
"personal-field-phone","en","Telephone"
"personal-field-post_address","en","Postal address"
"personal-field-post_address-different","en","Different"
"personal-field-post_address-same","en","Same"
"personal-field-zipcode","en","Postal code"
"personal-main-header","en","Information about the project leader"
"preview-main-header","en","Information preview"
"preview-send-comment","en","Additional notities voor de beheerder"
"profile-about-header","en","About me"
"profile-field-about","en","Tell us something about yourself"
"profile-field-avatar_current","en","Your current image"
"profile-field-avatar_upload","en","Upload an image"
"profile-field-contribution","en","What can you offer?"
"profile-field-interests","en","What kind of project motivates you most?"
"profile-field-keywords","en","Topics that interest you"
"profile-field-location","en","Place of residence"
"profile-field-name","en","User name"
"profile-field-url","en","URL"
"profile-field-websites","en","My web pages"
"profile-fields-image-title","en","Profile image"
"profile-fields-social-title","en","Social profiles"
"profile-interests-header","en","I am interested in projects that are..."
"profile-invest_on-header","en","Projects that I support"
"profile-invest_on-title","en","Co-finances"
"profile-keywords-header","en","My key words"
"profile-last_worth-title","en","Date"
"profile-location-header","en","My location"
"profile-main-header","en","Profile data"
"profile-my_investors-header","en","My co-financiers"
"profile-my_worth-header","en","My flow"
"profile-name-header","en","Profile of"
"profile-patron-header","en","Profile of <span class=""red"">%s project</span>"
"profile-sharing_interests-header","en","Sharing interests"
"profile-social-header","en","Social"
"profile-interests-header","en","I am interested in projects that are..."
"profile-invest_on-header","en","Projects that I support"
"profile-invest_on-title","en","Co-finances"
"profile-keywords-header","en","My key words"
"profile-last_worth-title","en","Date"
"profile-location-header","en","My location"
"profile-main-header","en","Profile data"
"profile-my_investors-header","en","My co-financiers"
"profile-my_projects-header","en","My projects"
"profile-my_worth-header","en","My flow on Goteo"
"profile-name-header","en","Profile of"
"profile-patron-header","en","Recomends <span class=""red"">%s projects</span>"
"profile-sharing_interests-header","en","Sharing interests"
"profile-social-header","en","Social"
"profile-webs-header","en","My websites"
"profile-widget-button","en","Show profile"
"profile-widget-user-header","en","User"
"profile-worth-title","en","Contributed here:"
"profile-worthcracy-title","en","Position"
"proj-widget-my_invest","en","My contribution"
"project-collaborations-supertitle","en","Non-economic needs"
"project-collaborations-title","en","Looking for"
"project-form-header","en","Form"
"project-invest-closed","en","The project page has expired"
"project-invest-confirm","en","You're one step away from becoming a backer of this project..."
"project-invest-continue","en","Choose a method of payment:"
"project-invest-fail","en","Something went wrong, please try again."
"project-invest-guest","en","Awesome!"
"project-invest-ok","en","Your contribution to co-finance this project has been processed :)"
"project-invest-start","en","You're one step away from becoming a backer of this project..."
"project-invest-thanks_mail-fail","en","There has been an error when sending the gratitude message"
"project-invest-thanks_mail-success","en","Gratitude message correctly sent"
"project-invest-total","en","Total contributions"
"project-langs-header","en","Project in:"
"project-menu-home","en","Project"
"project-menu-messages","en","Crowdsourcing"
"project-menu-needs","en","Needs"
"project-menu-supporters","en","Co-financiers"
"project-menu-updates","en","News"
"project-menu_title-home","en","Social impact: this project opens its code, shares knowledge, data or digital files in return for your backing."
"project-menu_title-messages","en","Not only money: you can also give support with your talent, materials, contacts, knowledge..."
"project-menu_title-needs","en","Transparency of costs: detailed budget of minimum and optimum economic needs."
"project-menu_title-supporters","en","Social network of support: co-financers are as much important as people creating this project."
"project-menu_title-updates","en","Feedback and news: get informed about the project' progress directly via its creators."
"project-messages-answer_it","en","Respond"
"project-messages-closed","en","It's not possible to send messages to the project yet"
"project-messages-send_direct-header","en","Send a message to this project's promoter"
"project-messages-send_message-button","en","Send"
"project-messages-send_message-header","en","Write your message"
"project-messages-send_message-your_answer","en","Write your answer here"
"project-messages-send_message_support-your_answer","en","Write here your collaboration message for %s"
"project-review-confirm_mail-fail","en","There has been an error when sending the confirmation message"
"project-review-confirm_mail-success","en","Reviewing confirmation message correctly sent"
"project-review-request_mail-fail","en","There has been an error when sending the reviewing invitation"
"project-review-request_mail-success","en","Reviewing invitation message correctly sent"
"project-rewards-header","en","Benefits"
"project-rewards-individual_reward-limited","en","Limited reward"
"project-rewards-individual_reward-title","en","Individual rewards"
"project-rewards-individual_reward-units_left","en"," <span class=""left"">%s</span> units left"
"project-rewards-social_reward-title","en","Collective benefits"
"project-rewards-supertitle","en","What is offered in exchange"
"project-share-header","en","Share this project"
"project-share-pre_header","en","Let your network know that"
"project-side-investors-header","en","Already contributed"
"project-spread-embed_code","en","Embedding Code"
"project-spread-header","en","Spread the word"
"project-spread-pre_widget","en","Spread the word"
"project-spread-social","en","I co-finance the project %s"
"project-spread-widget","en","Project widget"
"project-spread-widget_legend","en","Copy and paste the code in your website or blog to help spread the word about this project"
"project-spread-widget_title","en","publish the project widget"
"project-support-supertitle","en","Economic needs"
"project-view-categories-title","en","Categories"
"project-view-metter-days","en","Remaining"
"project-view-metter-day_closed","en","Filed on"
"project-view-metter-day_success","en","Finished"
"project-view-metter-got","en","Received"
"project-view-metter-investment","en","Co-financing"
"project-view-metter-investors","en","Co-financiers"
"project-view-metter-minimum","en","Minimum"
"project-view-metter-optimum","en","Optimum"
"recover-email-sended","en","We have sent you an email with instructions for recovering your password. If you don't get it right away, be sure to check your junk or spam folders."
"recover-request-fail","en","We could not recover the password from any account with that data"
"recover-token-incorrect","en","The code for recovering your password is not valid"
"register-confirm_mail-fail","en","There has been an error when sending the account activation email. Please contact us at %s"
"register-confirm_mail-success","en","Account activation message sent. If it you don't find it on your Inbox, check your /Spam folder."
"regular-admin_board","en","Admin panel"
"regular-allsome","en","all/some of"
"regular-anonymous","en","Anonymous"
"regular-ask","en","Ask"
"regular-banner-metter","en","Obtained-of-lasting"
"regular-by","en","By:"
"regular-call-assigned","en","Project selected"
"regular-call-assign_this","en","Collaborate"
"regular-call-assign_this","en","Select"
"regular-collaborate","en","Collaborate"
"regular-community","en","Community"
"regular-create","en","Create a project"
"regular-days","en","days"
"regular-delete","en","Erase"
"regular-discover","en","Discover projects"
"regular-edit","en","Edit"
"regular-facebook","en","Facebook"
"regular-facebook-url","en","http://www.facebook.com/"
"regular-fail_mark","en","Closed"
"regular-faq","en","Frequently asked questions"
"regular-first","en","First"
"regular-footer-contact","en","Contact"
"regular-footer-legal","en","Legal terms"
"regular-footer-privacy","en","Privacy policy"
"regular-footer-terms","en","Terms of service"
"regular-getit","en","Get it"
"regular-google","en","Google+"
"regular-google-url","en","https://plus.google.com/"
"regular-gotit_mark","en","Funded!"
"regular-go_up","en","Upload"
"regular-header-about","en","About SiteName"
"regular-header-blog","en","Blog"
"regular-header-faq","en","FAQ"
"regular-header-glossary","en","Glossary of terms used in SiteName"
"regular-hello","en","Hello"
"regular-home","en","Start"
"regular-identica","en","Identi.ca"
"regular-identica-url","en","http://identi.ca/"
"regular-im","en","I am"
"regular-invest","en","Contribute"
"regular-investing","en","Contributing"
"regular-invest_it","en","Co-finance this project"
"regular-keepiton_mark","en","Now 4 the optimum"
"regular-last","en","Last"
"regular-license","en","License"
"regular-linkedin","en","LinkedIn"
"regular-linkedin-url","en","http://es.linkedin.com/in/"
"regular-login","en","Log in"
"regular-logout","en","Log out"
"regular-looks_for","en","looking for:"
"regular-main-header","en","SiteName.org"
"regular-mandatory","en","Required field!"
"regular-media_legend","en","Key"
"regular-menu","en","Menu"
"regular-message_fail","en","There was an error sending the message"
"regular-message_success","en","Message sent correctly"
"regular-months","en","months"
"regular-more_info","en","Plus d'info"
"regular-news","en","News"
"regular-new_project","en","New project"
"regular-no","en","No"
"regular-onrun_mark","en","In progress!"
"regular-preview","en","Preview"
"regular-projects","en","projects"
"regular-published_no","en","Draft"
"regular-published_yes","en","Published"
"regular-read_more","en","Read more"
"regular-recomended_by","en","Project recommended by:"
"regular-review_board","en","Review panel"
"regular-round","en","Round"
"regular-save","en","Save"
"regular-search","en","Search"
"regular-see_all","en","See all"
"regular-see_blog","en","Blog"
"regular-see_details","en","See details"
"regular-see_more","en","See more"
"regular-send_message","en","Send message"
"regular-share-facebook","en","SiteName on Facebook"
"regular-share-rss","en","RSS/Blog"
"regular-share-twitter","en","Follow us on Twitter"
"regular-share_this","en","Share on:"
"regular-sorry","en","We are sorry"
"regular-success_mark","en","Accomplished!"
"regular-thanks","en","Thank you"
"regular-total","en","Total"
"regular-translate_board","en","Translation panel"
"regular-twitter","en","Twitter"
"regular-twitter-url","en","http://twitter.com/#!/"
"regular-view_project","en","See project"
"regular-web","en","Site"
"regular-weeks","en","weeks"
"regular-yes","en","Yes"
"review-ajax-alert","en","Evaluation / feedback fields will be automatically updated when changed"
"review-closed-alert","en","You marked the review as finished, no more changes can be done."
"rewards-field-individual_reward-amount","en","Amount financed"
"rewards-field-individual_reward-description","en","Description"
"rewards-field-individual_reward-other","en","Specify the type of reward"
"rewards-field-individual_reward-reward","en","Reward"
"rewards-field-individual_reward-type","en","Type of reward"
"rewards-field-individual_reward-units","en","Units"
"rewards-field-social_reward-description","en","Description"
"rewards-field-social_reward-license","en","Licensing options"
"rewards-field-social_reward-other","en","Specify the type of benefit"
"rewards-field-social_reward-reward","en","Benefits"
"rewards-field-social_reward-type","en","Type of benefit"
"rewards-fields-individual_reward-title","en","Individual rewards"
"rewards-fields-social_reward-title","en","Collective benefits"
"rewards-main-header","en","Benefits and rewards"
"social-account-linkedin","en","SiteName page at Linkedin"
"spread-facebook","en","Share on Facebook"
"spread-twitter","en","Share on Twitter"
"step-1","en","Profile"
"step-2","en","Promoter"
"step-3","en","Description"
"step-4","en","Expenses"
"step-5","en","Benefits"
"step-6","en","Collaborations"
"step-7","en","Preview"
"step-costs","en","Step 4: Project/Expenses"
"step-overview","en","Step 3: Project description"
"step-preview","en","Project / Preview"
"step-rewards","en","Step 5: Project / Benefits"
"step-supports","en","Step 6: Project / Collaborations"
"step-userPersonal","en","Step 2: Personal information"
"step-userProfile","en","Step 1: User / Profile"
"supports-field-description","en","Description"
"supports-field-support","en","Summary"
"supports-field-type","en","Type of help"
"supports-fields-support-title","en","Collaborations"
"supports-main-header","en","Request for collaborations"
"tooltip-call-amount","en","tooltip-call-amount"
"tooltip-dashboard-user-access_data","en","This is your current log in data. The only thing you cannot change is your username."
"tooltip-dashboard-user-change_email","en","Change the email address at which you receive messages from SiteName."
"tooltip-dashboard-user-change_password","en","Change your password that you use to log in to SiteName."
"tooltip-dashboard-user-confirm_email","en","Confirm the new email address where you wish to receive messages from SiteName."
"tooltip-dashboard-user-confirm_password","en","Confirm the new password with which you want to log in to SiteName."
"tooltip-dashboard-user-new_email","en","Specify the new email address at which you wish to receive messages from SiteName."
"tooltip-dashboard-user-new_password","en","Write the new password that you want to use to log in to SiteName"
"tooltip-dashboard-user-user_password","en","Write the current password that you use to log in to SiteName"
"tooltip-project-about","en","Briefly describe the project in conceptual, technical, or practical terms. For example, by detailing how it works or what it is made up of. Think about what it will be like when it's done, and what people will be able to do with it."
"tooltip-project-category","en","Choose as many categories as you deem necessary in order to describe the project, based on everything you've written above. Your choices will help us get your project out to interested SiteName users."
"tooltip-project-comment","en","Do you have any doubts or comments for the SiteName administrator? This is the place to mention some part of what you have written that you're not sure about, to suggest improvements, etc."
"tooltip-project-contract_birthdate","en","Enter your date of birth. It will never be published, but rather only used for statistical purposes."
"tooltip-project-contract_data","en","Whether it's a person or legal entity, someone has to be named as the project promoter, as well as the liaison with the SiteName team. It doesn't have to be the same as the user profile from the previous field."
"tooltip-project-contract_email","en","Main email address associated with the project. You will receive all the notifications and messages from the SiteName team relating to your project proposal at this address."
"tooltip-project-contract_entity","en","Choose “Person” if you are the project promoter and are representing yourself. If the promoter is a group you have to choose the second option, “Legal Entity”, in which case, you'll also have to enter a CIF."
"tooltip-project-contract_name","en","Please use your real first name and surname. Note that you will be listed as the project leader."
"tooltip-project-contract_nif","en","Your NIF, NIE or VAT number with digits and the letter"
"tooltip-project-cost-amount","en","Specify the amount in euros for each expense. Don't use points or commas to mark the thousands, OK?"
"tooltip-project-cost-cost","en","Enter the most descriptive title possible for this expense"
"tooltip-project-cost-dates","en","Give a time frame for when the task will be completed or the expense will be covered. Plan it by starting at least two months from today, since you have to take into account the time needed for revising the proposal, publicizing it if it is chosen, and the 40 days from the first financing. Don't include pieces that were developed previously even though these are good to explain in your project's description. We only want things on the schedule that still need to be done and for which you're requesting co-financing."
"tooltip-project-cost-description","en","Briefly explain what this expense consists of."
"tooltip-project-cost-required","en","This section is very important: for each expense that you enter, you have to indicate if it is absolutely necessary or just supplemental. All of the expenses that are marked as necessary will be added to get the full amount of minimum financing required for the project. The sum of the supplemental expenses, in contrast, can be requested during the second round of financing, after having gotten the “necessary” funds."
"tooltip-project-cost-type","en","Here you should specify the type of expense: related to a task (something that requires someone's skill or knowledge), obtaining material (consumables, raw materials) or infrastructure (spaces, equipment, furniture) "
"tooltip-project-cost-type-material","en","Necessary materials for the project, like tools, office material, computer equipment, etc."
"tooltip-project-cost-type-structure","en","Investment in costs that are linked to an office space or store front, mode of transport, or other basic infrastructure needed to bring the project to fruition."
"tooltip-project-cost-type-task","en","Tasks in which knowledge and skills can be invested in order to develop a part of the project."
"tooltip-project-costs","en","The more precisely you break down the expenses, the better SiteName will be able to evaluate the general information about your project."
"tooltip-project-currently","en","Which phase is the project currently in with respect to the process of creation or execution?"
"tooltip-project-description","en","Describe the project in at least 80 words (any less will generate an error). Explain it so that it's easy to understand for a lay person. Try to give it an attractive, social focus, summarizing its strong points that make it unique, innovative or special. "
"tooltip-project-entity_cif","en","Enter the organization's business number (CIF, letter plus the number)"
"tooltip-project-entity_name","en","Write the name of the organization exactly as it appears in its CIF."
"tooltip-project-entity_office","en","Enter the position with which you represent the organization (secretary, president, ...)"
"tooltip-project-goal","en","List the project's principal goals, in the long and short term, in all aspects that you consider important. This is another opportunity to contact with and get support from the people who sympathize with those objectives."
"tooltip-project-image","en","These might be outlines, screenshots, photographs, illustrations, storyboards, etc. (their authoring license should be compatible with what you choose in section 5). Use a variety, and at a decent resolution. You can upload as many as you like."
"tooltip-project-image_upload","en","ERASE"
"tooltip-project-individual_reward-amount","en","Amount for which one can receive this type of reward."
"tooltip-project-individual_reward-description","en","Briefly explain what the reward will consist of for those who co-finance the project at this level."
"tooltip-project-individual_reward-icon-other","en","Briefly describe this other type of individual reward"
"tooltip-project-individual_reward-reward","en","Try to make the title as descriptive as possible. Remember that you can add more rewards later."
"tooltip-project-individual_reward-type","en","Select the type of reward that the project can offer to people who contribute this amount."
"tooltip-project-individual_reward-units","en","Limited quantity of items that can be offered individually in exchange for this amount. Adjust the amounts so that the total sum of all of the individual rewards for the project is close to the minimum financing budget that you have created. Don't forget that you can also incorporate the previous rewards as the amount increases, by starting with “All of the preceding, plus...”"
"tooltip-project-individual_rewards","en","Specify the reward that a supporter will receive, linked to a particular amount of money. Carefully choose what you're offering. Try to offer attractive or ingenious products or services that don't generate extra production expenses. If you must incur extra expenses, calculate the amount that it will cost to produce this reward (including time, materials, shipping, etc.) and offer a limited quantity. Remember that you will have to follow through with these obligations when the project is produced."
"tooltip-project-keywords","en","As you enter text, the system will suggest key words that other users have written. These categories help to link your project with other similar ones."
"tooltip-project-lang","en","Indicate the language in which you're filling out the project form."
"tooltip-project-main_address","en","Legal address of the person or organization (whichever applies)"
"tooltip-project-media","en","Copy and paste the URL address of the project's presentation video, previously published on YouTube or Vimeo. This is an essential step in attracting the attention of potential co-financiers and collaborators, and the more original it is, the better. Videos should last between 2 and 4 minutes."
"tooltip-project-motivation","en","Explain the reasons or circumstances that led you do think of this project, as well as the communities or users to whom it is geared. It will help you connect with people who are moving in this same circle of interests, problems, and tastes."
"tooltip-project-name","en","Enter a title for your project. The shorter the better, you can add description in the following field."
"tooltip-project-nsupport","en","Advice on filling out a new collaboration proposal"
"tooltip-project-paypal","en","<p>Besides our secure bank payment gateway, you may receive contributions through PayPal</strong>. To do so, please write here an email address vinculated to an enabled PayPal account.</p>
<p>Although it is not compulsory to have a PayPal account to receive the collected funds for your project, it is highly recommended. <strong>If you don't submit an enabled and verified PayPal account before we publish your campaign, contributions via PayPal won't be allowed.</strong></p>
<p>This account cannot be changed later. Contact us if you need to modify it.</p>
<p><strong>IMPORTANT: Note that you cannot use this same PayPal account to make contributions to your own project as it would generate a system error.</strong></p>"
"tooltip-project-phone","en","Telephone number (mobile or landline) with prefix"
"tooltip-project-post_address","en","Indicate, if need be, a detailed postal address"
"tooltip-project-project_location","en","Indicate where the project will be developed; in which towns or cities the principal promoters are located."
"tooltip-project-related","en","Summarize how you or the promoting group got to this point. What experience do you have that relates to the proposal? Tell us about your team, resources, and infrastructure. "
"tooltip-project-resource","en","Note here if you are counting on additional resources, apart from those that you're asking for, in order to carry out this project: sources of financing, your own resources, or perhaps you've already gathered some materials. This might be attractive to potential co-financiers of your project."
"tooltip-project-schedule","en","Production calendar for your project. Remember that you should only indicate new tasks, not those that have already been completed."
"tooltip-project-scope","en","Specify the geographic impact that you hope this project will have (each category includes the previous one)"
"tooltip-project-social_reward-description","en","Briefly explain the type of collective benefit that this project will offer or allow."
"tooltip-project-social_reward-icon-other","en","Briefly describe what this other collective benefit consists of"
"tooltip-project-social_reward-license","en","Choose a license from the group displayed. We recommend that you read through them carefully before deciding, and keep in mind that an important factor for SiteName is that projects have the most open licences possible."
"tooltip-project-social_reward-reward","en","Try to make the title as descriptive as possible. Remember that you can add more benefits later."
"tooltip-project-social_reward-type","en","Specify the type of benefit: DIGITAL FILES like music, video, text documents, etc. SOURCE CODE of a software program, DESIGNS of layouts or patterns, MANUALS in the form of kits, business plans, how-to's, or receipts, SERVICES like workshops, courses, consulting, website access, online databases."
"tooltip-project-social_rewards","en","Define the type of benefits from the project that can be accessed openly, and the license that should regulate them. If you have any doubts about which option to choose, or which is best in your case, <a href=""/contact"" target=""new"">contact us</a> and we will advise you on this point."
"tooltip-project-subtitle","en","Create a single phrase for the subtitle that explains just what your initiative is about, that gives a taste of what it's for and what it consists of. It will appear together with the project title."
"tooltip-project-support","en","Advice on editing existing collaborations"
"tooltip-project-support-description","en","Briefly explain the kind of help that your project needs, to help people see what is needed and encourage them to collaborate."
"tooltip-project-support-support","en","Descriptive title about the needed collaboration"
"tooltip-project-support-type","en","Choose if the project needs help with concrete tasks or rather loans of material, infrastructure, etc."
"tooltip-project-support-type-lend","en","Temporary loan of material needed for the project, or the loan of infrastructure or space during a given period of time. It might also imply permanent loans, that is, gifts :)"
"tooltip-project-support-type-task","en","This collaboration requires a skill in a specific task, either via computer or in person."
"tooltip-project-supports","en","In SiteName, projects can be supported in other ways besides just monetary. There are people who can't help economically but have plenty to offer in terms of their talent, time, energy, and more."
"tooltip-project-totals","en","This graph shows the sum of essential expenses (the minimum necessary to complete the project) and the sum of secondary expenses (optimal amount) for the two rounds of financing. The first round lasts 40 days, in order to obtain the minimum essential amount. Only those that achieve this level of financing can opt to continue with the second round, for an additional 40 days, in order to achieve the optimal amount of funds. In the second round (in contrast with the first), you get everything you have raised even if you don't reach the full goal.  "
"tooltip-project-usubs","en","Check if you subtitled the video to other languages with Universal Subtitles: http://www.universalsubtitles.org/"
"tooltip-project-video","en","Consider publishing and linking a video (YouTube, Vimeo or Giss.tv) where you briefly explain to the camera your vision for your project. This is something that might compliment the principal video, by letting you transmit your need or originality in the most direct way possible. If you find it hard speaking to the camera, maybe there's someone else you know and who is following the project that might complete this step as a ""fan"". Feeling empathy for and seeing the person on the other side of the project is a key component for certain kinds of co-financiers."
"tooltip-user-about","en","As a social network, SiteName attempts to help spread the word about and finance interesting projects among the largest amount of people possible. To that end, it's important to share information about your skills and experience (professional, academic, hobbies, etc.)"
"tooltip-user-avatar_upload","en","Tooltip text for user image"
"tooltip-user-contribution","en","Briefly explain your skills and the areas in which you could help (translating, marketing, testing, programming, teaching, etc.)"
"tooltip-user-facebook","en","This social network can help you spread the word about SiteName projects that interest you with your friends and family."
"tooltip-user-google","en","The Google+ social network is pretty new, but you can specify your user id if you use it already."
"tooltip-user-identica","en","This channel can help you spread the word about SiteName projects in the open source community."
"tooltip-user-image","en","You don't have to add a profile picture, but it does help other users to identify you."
"tooltip-user-interests","en","Indicate the kind of projects you might be interested in co-financing or in supporting with other resources, knowledge or skills. These categories cut across boundaries; you can select more than one."
"tooltip-user-keywords","en","As you enter text, the system will suggest key words that have already been created by other users. These categories help link your profile with specific other people and projects."
"tooltip-user-linkedin","en","This social network can help you spread the word about interesting SiteName projects with your professional contacts."
"tooltip-user-location","en","This information is important so that we can connect you with a local SiteName group."
"tooltip-user-name","en","Your screen name or nickname on SiteName. You can change it whenever you like. (Note: it's not the same as your user name, which cannot be changed.)"
"tooltip-user-twitter","en","This social network can help spread the word about SiteName projects quickly and virally."
"tooltip-user-webs","en","Indicate the URL addresses of personal or other websites that you are associated with."
"translate-home-guide","en","Note to the translator"
"user-account-inactive","en","The account is deactivated."
"user-activate-already-active","en","The account is already active."
"user-activate-fail","en","Error upon activating the user account"
"user-activate-success","en","The account has been activated correctly."
"user-changeemail-fail","en","Error while changing the email"
"user-changeemail-success","en","The email address has been successfully changed."
"user-changeemail-title","en","Change email"
"user-changepass-confirm","en","Confirm new password"
"user-changepass-new","en","New password"
"user-changepass-old","en","Current password"
"user-changepass-title","en","Change password"
"user-email-change-sended","en","We have sent you an email so that you can confirm the change of address"
"user-login-required","en","You have to <a href=""/user/login"">sign in</a> to interact with the SiteName community"
"user-login-required-access","en","You have to sign in or ask for permission to get access to this section"
"user-login-required-login","en","If you're allready registered, you must start session, otherwise, you must create a new user profile"
"user-login-required-to_create","en","You have to sign in to create a project"
"user-login-required-to_invest","en","You have to sign in to co-finance this project"
"user-login-required-to_message","en","You have to sign in to send messages"
"user-login-required-to_see","en","You have to sign in to see this page"
"user-login-required-to_see-supporters","en","You have to sign in to see the other co-financiers"
"user-message-send_personal-header","en","Send a message to the user"
"user-password-changed","en","You have changed your password"
"user-personal-saved","en","Updated personal information"
"user-prefer-saved","en","Your notification preferences were saved correctly"
"user-preferences-mailing","en","Disable newsletter subscription"
"user-preferences-rounds","en","Disable progress notifications from the projects I'm backing"
"user-preferences-threads","en","Disable answer notifications to the messages I start"
"user-preferences-updates","en","Disable news notifications from the projects I'm backing"
"user-profile-saved","en","Profile updated"
"user-register-success","en","The user was registered correctly. We are sending you an activation email now."
"user-save-fail","en","There was a problem saving the data"
"validate-cost-field-dates","en","Specify the beginning and ending dates for the expense in order to better evaluate the project."
"validate-project-costs-any_error","en","Some information is missing from the breakdown of the expense"
"validate-project-field-about","en","The project description is too short"
"validate-project-field-costs","en","We recommend that you break it down into least 5 distinct expenses to make it easier to evaluate your project to see whether it should be published on SiteName."
"validate-project-field-currently","en","Indicate the current status of the project in order to facilitate the evaluation of the project and to determine whether it should be published on SiteName."
"validate-project-field-description","en","The project description is too short"
"validate-project-individual_rewards","en","Indicate up to 5 individual rewards in order to improve the score"
"validate-project-individual_rewards-any_error","en","Some information about individual rewards is missing."
"validate-project-paypal_account","en","The PayPal account provided here should be similar to an email address."
"validate-project-social_rewards","en","You have to specify at least one collective benefit"
"validate-project-social_rewards-any_error","en","Some information is missing about collective benefits."
"validate-project-total-costs","en","The optimal cost cannot exceed the minimum cost by more than 50%. You have to either raise the essential costs or lower the supplemental costs. "
"validate-project-userProfile-any_error","en","There's an error in the URL address"
"validate-project-userProfile-web","en","We recommend you list some websites"
"validate-project-value-contract_email","en","The email address is incorrect."
"validate-project-value-contract_nif","en","The NIF is incorrect"
"validate-project-value-description","en","The project description is too short"
"validate-project-value-entity_cif","en","The Business number (CIF) is not valid."
"validate-project-value-keywords","en","Write down at least five key words about the project that will help facilitate its evaulation by SiteName."
"validate-project-value-phone","en","The format of the telephone number is incorrect"
"validate-register-value-email","en","The email address you entered is not valid"
"validate-social_reward-license","en","Indicate a license in order to improve the score"
"validate-user-field-about","en","Tell us about yourself so that we can better evaluate your project and determine its suitability for publishing on SiteName."
"validate-user-field-avatar","en","Add a profile image to help us evaluate your project and determine whether it is suitable for publication on SiteName."
"validate-user-field-contribution","en","Explain what you could bring to SiteName to improve the evaluation of the project to determine whether it should be published on the platform."
"validate-user-field-facebook","en","Add your Facebook user name to help us evaluate your project and whether it is suitable for publication on SiteName."
"validate-user-field-interests","en","Select an interest to help us evaluate your project and determine if it is suitable for publication on SiteName."
"validate-user-field-keywords","en","Indicate up to 5 key words that define you, to help evaluate your project and decide if it is suitable for publication on SiteName."
"validate-user-field-linkedin","en","The LinkedIn field is not valid"
"validate-user-field-location","en","The place of residence of the user is not valid"
"validate-user-field-name","en","Enter your complete name to help us evaluate your project and see whether it is suitable for publishing on SiteName."
